ID,Timestamp,Status,Temperature,Humidity,Lux Level
122,2024-09-05 03:42:56,False,23.67,55.82,3.43
123,2024-09-05 03:52:44,True,30.57,93.93,37.91
124,2024-09-05 04:00:25,False,24.96,53.17,10.23
125,2024-09-05 04:08:29,False,20.67,53.54,8.93
126,2024-09-05 04:09:49,True,29.52,81.65,66.85
127,2024-09-05 04:12:29,False,21.78,53.17,11.0
128,2024-09-05 04:21:49,False,21.01,55.57,25.41
129,2024-09-05 04:26:09,False,23.93,50.57,17.21
130,2024-09-05 04:34:59,True,30.35,83.91,79.08
131,2024-09-05 04:40:37,False,21.57,50.13,12.2
132,2024-09-05 04:46:44,False,22.68,59.72,4.11
133,2024-09-05 04:53:05,False,23.5,59.39,26.0
134,2024-09-05 05:00:12,False,20.58,56.96,28.87
135,2024-09-05 05:02:34,True,30.73,93.16,74.29
136,2024-09-05 05:06:19,False,23.39,58.1,9.95
137,2024-09-05 05:07:51,False,21.92,54.0,11.37
138,2024-09-05 05:14:14,False,22.41,58.81,21.89
139,2024-09-05 05:24:10,True,30.37,93.18,57.89
140,2024-09-05 05:28:50,False,23.59,59.24,10.94
141,2024-09-05 05:35:10,False,22.15,52.09,2.28
142,2024-09-05 05:41:28,False,24.77,57.61,18.22
143,2024-09-05 05:47:36,True,29.99,71.99,38.63
144,2024-09-05 05:54:47,False,24.4,59.74,4.45
145,2024-09-05 06:04:04,False,21.37,55.81,9.52
146,2024-09-05 06:10:20,False,21.51,50.36,29.15
147,2024-09-05 06:11:38,False,21.98,58.26,27.82
148,2024-09-05 06:19:43,True,30.55,73.4,98.68
149,2024-09-05 06:25:31,False,23.98,55.25,19.83
150,2024-09-05 06:26:14,False,22.31,54.12,15.16
151,2024-09-05 06:32:12,True,26.53,64.82,33.03
152,2024-09-05 06:35:29,True,29.66,69.38,35.41
153,2024-09-05 06:38:46,True,33.13,78.36,92.29
154,2024-09-05 06:44:46,False,21.97,51.43,10.21
155,2024-09-05 06:53:33,False,24.06,55.38,7.25
156,2024-09-05 07:01:05,False,21.35,56.36,18.15
157,2024-09-05 07:04:36,False,24.22,52.21,22.34
158,2024-09-05 07:11:33,False,24.14,50.93,0.06
159,2024-09-05 07:15:38,False,21.71,56.7,0.26
160,2024-09-05 07:22:47,False,20.34,56.69,5.49
161,2024-09-05 07:32:03,False,23.71,53.07,15.3
162,2024-09-05 07:33:24,False,23.34,53.12,9.41
163,2024-09-05 07:38:34,True,34.45,95.54,90.17
164,2024-09-05 07:45:35,True,27.38,84.6,41.82
165,2024-09-05 07:48:39,False,20.28,54.19,15.93
166,2024-09-05 07:57:49,False,22.33,59.39,26.91
167,2024-09-05 08:00:59,False,23.7,50.3,19.42
168,2024-09-05 08:03:17,False,21.23,52.52,17.42
169,2024-09-05 08:06:00,True,30.07,84.0,41.73
170,2024-09-05 08:09:07,True,29.26,96.39,39.57
171,2024-09-05 08:12:24,True,34.63,76.02,90.41
172,2024-09-05 08:20:53,False,24.79,57.35,27.39
173,2024-09-05 08:29:30,False,21.96,56.85,3.31
174,2024-09-05 08:32:40,False,23.75,52.55,0.92
175,2024-09-05 08:36:53,False,22.48,57.56,23.96
176,2024-09-05 08:38:32,True,32.96,88.86,34.24
177,2024-09-05 08:44:24,False,20.14,59.62,11.13
178,2024-09-05 08:50:09,False,21.53,51.9,3.63
179,2024-09-05 08:56:45,False,22.73,59.97,20.42
180,2024-09-05 09:02:47,False,20.18,51.13,25.62
181,2024-09-05 09:03:23,False,23.36,51.05,27.08
182,2024-09-05 09:05:33,True,25.6,87.61,61.89
183,2024-09-05 09:06:56,True,31.81,77.56,99.81
184,2024-09-05 09:07:33,False,22.48,52.49,17.51
185,2024-09-05 09:17:29,False,24.17,50.61,0.78
186,2024-09-05 09:18:25,False,24.6,51.09,16.69
187,2024-09-05 09:28:20,False,21.65,50.64,27.04
188,2024-09-05 09:35:14,False,21.09,55.01,4.17
189,2024-09-05 09:40:04,False,23.81,56.59,3.54
190,2024-09-05 09:42:57,False,24.99,56.92,17.89
191,2024-09-05 09:48:58,False,23.78,53.59,29.35
192,2024-09-05 09:55:26,False,23.03,53.19,15.28
193,2024-09-05 09:59:08,False,22.7,55.47,21.8
194,2024-09-05 10:03:46,False,23.64,58.2,28.04
195,2024-09-05 10:04:25,False,21.94,55.78,18.77
196,2024-09-05 10:05:14,False,23.95,51.99,4.82
197,2024-09-05 10:09:04,False,21.01,53.26,12.42
198,2024-09-05 10:17:18,True,25.34,79.82,33.43
199,2024-09-05 10:26:09,False,24.37,50.64,6.71
200,2024-09-05 10:30:55,True,32.9,92.37,72.22
201,2024-09-05 10:36:24,False,21.74,56.58,22.71
202,2024-09-05 10:40:49,False,24.14,51.97,10.91
203,2024-09-05 10:45:06,False,20.25,50.83,2.0
204,2024-09-05 10:47:00,True,28.74,85.67,87.22
205,2024-09-05 10:53:50,False,23.46,55.81,10.58
206,2024-09-05 10:59:59,False,21.73,57.76,22.77
207,2024-09-05 11:08:20,False,20.59,56.26,5.25
208,2024-09-05 11:16:20,False,21.31,50.02,12.92
209,2024-09-05 11:20:52,True,30.05,99.28,78.38
210,2024-09-05 11:21:51,False,21.16,53.47,8.16
211,2024-09-05 11:28:20,False,23.42,54.32,4.02
212,2024-09-05 11:36:55,False,21.18,56.72,17.66
213,2024-09-05 11:44:24,False,21.54,50.51,12.53
214,2024-09-05 11:52:04,True,25.95,68.74,54.71
215,2024-09-05 11:53:53,False,20.91,59.28,17.39
216,2024-09-05 12:01:14,True,25.88,99.99,73.55
217,2024-09-05 12:07:10,False,23.78,53.25,13.27
218,2024-09-05 12:15:17,False,23.5,53.99,15.7
219,2024-09-05 12:24:19,False,21.8,55.55,14.72
220,2024-09-05 12:30:28,False,22.33,51.12,8.77
221,2024-09-05 12:38:22,False,23.89,51.43,9.14
222,2024-09-05 12:47:27,True,34.43,92.17,46.46
223,2024-09-05 12:49:55,True,30.1,89.09,30.13
224,2024-09-05 12:59:49,False,24.1,55.02,24.87
225,2024-09-05 13:04:30,True,28.57,66.45,40.46
226,2024-09-05 13:11:31,True,28.98,63.45,70.4
227,2024-09-05 13:16:25,False,24.89,54.45,26.45
228,2024-09-05 13:18:42,False,21.98,59.39,14.71
229,2024-09-05 13:19:57,False,20.53,59.31,20.68
230,2024-09-05 13:25:17,False,22.44,51.3,27.68
231,2024-09-05 13:32:37,True,27.04,96.62,96.61
232,2024-09-05 13:39:07,False,23.31,52.53,24.79
233,2024-09-05 13:44:23,True,33.16,78.27,94.67
234,2024-09-05 13:51:44,False,20.54,55.46,3.46
235,2024-09-05 13:55:43,False,24.29,56.58,25.93
236,2024-09-05 13:56:51,True,32.99,84.45,88.75
237,2024-09-05 14:04:37,False,23.18,54.87,5.12
238,2024-09-05 14:13:36,False,22.85,59.32,1.48
239,2024-09-05 14:16:12,False,21.46,54.67,17.62
240,2024-09-05 14:21:08,True,31.34,99.99,65.56
241,2024-09-05 14:26:50,False,23.46,53.79,2.28
242,2024-09-05 14:27:55,False,24.2,57.64,7.58
243,2024-09-05 14:30:48,True,29.79,87.37,41.48
244,2024-09-05 14:32:36,False,21.22,50.01,14.34
245,2024-09-05 14:34:11,False,24.1,58.67,14.78
246,2024-09-05 14:38:29,False,21.0,51.87,13.56
247,2024-09-05 14:45:47,False,22.27,53.33,14.63
248,2024-09-05 14:54:57,True,25.52,60.09,88.78
249,2024-09-05 15:04:44,True,28.79,77.68,62.66
250,2024-09-05 15:08:33,False,24.45,52.0,13.86
251,2024-09-05 15:15:56,False,23.9,54.99,20.76
252,2024-09-05 15:17:24,True,34.42,86.56,30.56
253,2024-09-05 15:27:21,False,20.62,54.69,10.64
254,2024-09-05 15:34:33,True,26.14,82.83,35.24
255,2024-09-05 15:37:38,True,33.21,89.77,68.32
256,2024-09-05 15:46:39,False,22.82,55.75,19.22
257,2024-09-05 15:50:30,False,21.96,54.64,4.2
258,2024-09-05 15:51:32,False,22.35,57.35,10.46
259,2024-09-05 15:53:47,False,20.19,59.63,5.69
260,2024-09-05 15:58:53,False,21.88,52.32,7.38
261,2024-09-05 16:02:11,False,24.18,51.42,12.79
262,2024-09-05 16:04:56,False,20.13,58.52,11.35
263,2024-09-05 16:05:31,False,20.63,56.99,22.22
264,2024-09-05 16:13:39,False,21.3,56.69,4.71
265,2024-09-05 16:14:27,True,34.0,96.76,30.51
266,2024-09-05 16:23:56,False,23.13,53.27,28.68
267,2024-09-05 16:28:10,False,22.58,51.22,8.57
268,2024-09-05 16:31:07,False,23.08,51.17,2.9
269,2024-09-05 16:33:16,False,22.97,55.29,10.01
270,2024-09-05 16:38:27,False,23.25,56.49,29.6
271,2024-09-05 16:45:33,True,28.63,76.62,49.86
272,2024-09-05 16:52:48,True,28.48,61.75,56.28
273,2024-09-05 16:58:54,False,24.9,53.42,9.33
274,2024-09-05 17:07:01,False,22.13,57.78,10.27
275,2024-09-05 17:15:38,False,21.78,54.11,3.98
276,2024-09-05 17:18:46,False,23.69,55.72,5.2
277,2024-09-05 17:20:44,False,23.02,57.29,26.84
278,2024-09-05 17:28:17,False,23.47,54.66,5.25
279,2024-09-05 17:29:38,True,26.5,88.72,64.92
280,2024-09-05 17:37:47,False,23.95,55.17,12.2
281,2024-09-05 17:45:19,False,21.87,52.72,11.38
282,2024-09-05 17:49:28,True,30.53,71.88,62.02
283,2024-09-05 17:55:24,False,20.53,57.81,11.2
284,2024-09-05 18:03:59,True,31.13,99.19,77.35
285,2024-09-05 18:04:49,True,30.73,72.59,89.57
286,2024-09-05 18:12:37,True,26.61,94.28,72.74
287,2024-09-05 18:13:24,False,20.3,57.13,4.72
288,2024-09-05 18:17:33,False,20.44,58.71,16.39
289,2024-09-05 18:19:21,False,24.8,50.97,29.95
290,2024-09-05 18:21:05,False,20.09,52.25,27.32
291,2024-09-05 18:22:33,False,23.56,55.11,16.79
292,2024-09-05 18:30:49,False,21.63,51.56,13.85
293,2024-09-05 18:31:26,False,20.38,54.46,18.78
294,2024-09-05 18:38:50,False,22.89,55.12,20.93
295,2024-09-05 18:40:39,False,22.94,50.66,15.66
296,2024-09-05 18:50:30,True,34.2,84.29,79.84
297,2024-09-05 18:55:54,False,20.15,57.3,3.67
298,2024-09-05 18:56:59,False,20.61,56.77,14.83
299,2024-09-05 18:58:46,True,27.2,95.19,59.61
300,2024-09-05 19:05:48,False,23.71,53.99,19.98
301,2024-09-05 19:13:16,True,32.3,68.5,67.73
302,2024-09-05 19:21:37,True,27.8,65.92,97.84
303,2024-09-05 19:22:58,True,25.06,84.37,65.84
304,2024-09-05 19:31:54,False,20.21,57.29,0.58
305,2024-09-05 19:38:37,False,22.28,57.61,14.33
306,2024-09-05 19:43:26,True,32.47,76.25,49.86
307,2024-09-05 19:52:08,False,20.65,56.19,28.99
308,2024-09-05 19:53:20,False,22.85,59.56,29.5
309,2024-09-05 19:57:30,False,21.71,50.16,13.69
310,2024-09-05 20:04:19,False,22.53,52.66,18.99
311,2024-09-05 20:14:17,False,23.31,52.77,17.27
312,2024-09-05 20:18:00,False,23.38,53.78,19.78
313,2024-09-05 20:27:20,False,20.04,54.34,15.99
314,2024-09-05 20:33:02,False,23.98,58.97,7.29
315,2024-09-05 20:36:56,False,24.27,58.12,11.92
316,2024-09-05 20:39:00,False,23.1,54.2,20.87
317,2024-09-05 20:43:43,True,33.57,63.61,76.84
318,2024-09-05 20:46:37,False,20.43,56.0,19.34
319,2024-09-05 20:48:25,False,24.53,53.41,24.4
320,2024-09-05 20:51:23,False,22.79,52.69,22.24
321,2024-09-05 20:53:41,False,21.49,50.17,10.94
322,2024-09-05 20:57:30,True,30.9,91.35,60.14
323,2024-09-05 21:07:26,False,24.99,59.17,14.74
324,2024-09-05 21:12:52,False,23.18,59.15,15.62
325,2024-09-05 21:18:39,False,21.62,59.81,25.54
326,2024-09-05 21:25:50,True,30.81,80.21,61.37
327,2024-09-05 21:33:05,True,27.29,97.4,76.55
328,2024-09-05 21:39:05,False,22.05,53.55,2.28
329,2024-09-05 21:40:17,False,20.73,51.76,6.05
330,2024-09-05 21:50:02,False,23.75,59.5,5.16
331,2024-09-05 21:52:51,False,23.08,55.99,23.41
332,2024-09-05 22:01:33,False,22.34,50.19,9.82
333,2024-09-05 22:03:27,False,20.13,55.07,19.25
334,2024-09-05 22:09:38,True,27.65,86.84,82.98
335,2024-09-05 22:12:19,False,20.1,59.93,23.63
336,2024-09-05 22:19:11,False,21.8,58.45,6.17
337,2024-09-05 22:26:49,False,20.85,59.29,12.87
338,2024-09-05 22:30:00,True,31.18,94.85,82.73
339,2024-09-05 22:39:16,False,23.71,59.55,28.14
340,2024-09-05 22:46:49,True,28.94,61.3,69.09
341,2024-09-05 22:47:42,False,21.6,54.16,20.19
342,2024-09-05 22:49:19,False,24.2,53.67,5.74
343,2024-09-05 22:52:33,False,23.6,58.62,21.54
344,2024-09-05 22:54:31,False,23.46,50.38,20.71
345,2024-09-05 22:56:57,True,25.18,66.5,97.69
346,2024-09-05 23:05:12,True,33.76,76.03,70.14
347,2024-09-05 23:06:21,False,20.5,53.71,8.29
348,2024-09-05 23:12:13,True,26.44,67.22,65.21
349,2024-09-05 23:21:32,False,20.3,56.98,11.6
350,2024-09-05 23:22:58,False,21.61,59.85,21.54
351,2024-09-05 23:28:54,False,23.9,58.55,29.96
352,2024-09-05 23:38:02,True,27.43,79.33,80.98
353,2024-09-05 23:39:06,False,21.59,53.76,3.69
354,2024-09-05 23:40:59,False,24.58,55.8,28.26
355,2024-09-05 23:49:50,False,24.06,58.36,24.7
356,2024-09-05 23:50:31,False,21.98,50.28,3.52
357,2024-09-05 23:54:50,False,24.62,52.79,22.69
358,2024-09-05 23:58:37,False,22.6,59.32,16.74
359,2024-09-06 00:00:51,False,20.1,51.48,20.95
360,2024-09-06 00:05:53,False,21.8,50.51,17.02
361,2024-09-06 00:07:56,False,22.34,59.51,19.4
362,2024-09-06 00:09:53,False,21.81,57.74,27.41
363,2024-09-06 00:11:42,False,24.67,50.87,13.61
364,2024-09-06 00:20:53,False,20.26,58.62,3.8
365,2024-09-06 00:21:23,False,22.87,50.23,22.36
366,2024-09-06 00:22:07,True,33.36,77.42,64.64
367,2024-09-06 00:29:49,False,21.84,54.17,17.78
368,2024-09-06 00:32:43,False,22.31,50.11,18.08
369,2024-09-06 00:35:37,True,26.09,94.3,96.5
370,2024-09-06 00:43:23,False,23.03,59.63,12.25
371,2024-09-06 00:51:56,False,22.03,52.8,12.9
372,2024-09-06 00:56:14,False,22.76,55.8,0.11
373,2024-09-06 00:56:47,False,23.81,57.59,16.05
374,2024-09-06 01:04:18,False,22.66,56.79,9.83
375,2024-09-06 01:09:50,False,22.58,59.6,5.23
376,2024-09-06 01:13:30,False,22.56,51.52,17.53
377,2024-09-06 01:22:08,True,25.48,93.21,63.19
378,2024-09-06 01:22:50,True,32.26,65.65,45.42
379,2024-09-06 01:31:37,True,30.46,86.27,94.85
380,2024-09-06 01:37:36,False,23.28,53.52,19.88
381,2024-09-06 01:44:05,False,20.75,54.42,4.62
382,2024-09-06 01:50:56,False,23.83,55.41,1.29
383,2024-09-06 01:53:05,False,22.6,52.99,4.38
384,2024-09-06 01:54:40,True,26.95,89.15,93.9
385,2024-09-06 01:59:59,False,23.42,54.99,21.96
386,2024-09-06 02:02:04,False,20.47,58.81,6.09
387,2024-09-06 02:08:38,True,31.36,61.6,46.52
388,2024-09-06 02:15:18,False,21.03,59.9,2.84
389,2024-09-06 02:22:39,False,20.77,52.79,5.35
390,2024-09-06 02:28:12,True,31.83,60.17,59.23
391,2024-09-06 02:32:53,False,24.96,58.77,4.92
392,2024-09-06 02:34:17,True,34.42,60.38,36.3
393,2024-09-06 02:36:24,False,22.23,56.06,21.54
394,2024-09-06 02:46:01,False,23.73,51.24,26.31
395,2024-09-06 02:53:26,False,21.75,57.71,29.6
396,2024-09-06 02:56:09,False,24.0,50.87,18.46
397,2024-09-06 02:57:19,True,27.81,76.91,36.35
398,2024-09-06 03:04:33,False,22.1,55.1,3.14
399,2024-09-06 03:10:49,False,20.1,57.6,14.07
400,2024-09-06 03:17:43,False,23.94,53.37,3.52
401,2024-09-06 03:20:57,True,25.61,69.34,53.89
402,2024-09-06 03:23:39,True,32.95,94.07,93.68
403,2024-09-06 03:32:45,True,32.65,96.5,54.73
404,2024-09-06 03:35:18,True,27.84,72.35,85.98
405,2024-09-06 03:45:01,False,24.05,56.16,17.5
406,2024-09-06 03:53:14,False,23.99,50.86,19.08
407,2024-09-06 03:59:25,False,20.77,59.09,29.19
408,2024-09-06 04:02:53,True,27.05,84.09,93.19
409,2024-09-06 04:03:27,False,20.15,58.28,14.38
410,2024-09-06 04:12:21,False,22.03,50.57,21.95
411,2024-09-06 04:20:12,False,24.04,58.94,16.08
412,2024-09-06 04:27:08,False,24.92,53.46,25.09
413,2024-09-06 04:29:59,False,23.81,50.63,22.11
414,2024-09-06 04:36:20,False,20.8,56.63,8.15
415,2024-09-06 04:45:00,False,22.37,58.89,23.69
416,2024-09-06 04:48:21,False,24.22,50.9,15.18
417,2024-09-06 04:55:37,False,22.76,50.12,7.95
418,2024-09-06 04:58:39,False,22.8,55.59,9.01
419,2024-09-06 05:03:04,True,34.81,76.54,61.52
420,2024-09-06 05:12:01,True,34.8,86.27,71.42
421,2024-09-06 05:17:42,True,25.73,96.29,91.18
422,2024-09-06 05:25:33,True,32.43,62.7,55.64
423,2024-09-06 05:27:36,False,23.97,55.83,29.96
424,2024-09-06 05:37:30,False,20.27,50.02,19.23
425,2024-09-06 05:39:52,False,24.65,56.31,13.16
426,2024-09-06 05:43:33,False,20.52,57.28,11.81
427,2024-09-06 05:52:01,True,32.87,94.13,79.78
428,2024-09-06 06:01:33,False,20.47,57.36,4.2
429,2024-09-06 06:10:32,False,22.61,50.34,25.06
430,2024-09-06 06:14:53,False,21.28,58.38,12.36
431,2024-09-06 06:23:39,True,34.12,65.12,46.66
432,2024-09-06 06:26:27,True,29.89,88.24,53.12
433,2024-09-06 06:33:40,True,30.02,63.95,57.03
434,2024-09-06 06:40:31,True,34.38,74.36,54.62
435,2024-09-06 06:49:21,False,22.54,58.34,5.15
436,2024-09-06 06:53:42,False,24.09,50.65,27.4
437,2024-09-06 06:57:29,True,25.17,71.61,95.69
438,2024-09-06 07:06:48,True,30.91,73.55,73.88
439,2024-09-06 07:14:42,True,33.26,82.11,80.7
440,2024-09-06 07:24:01,False,21.71,57.5,7.45
441,2024-09-06 07:33:22,False,21.43,58.13,0.06
442,2024-09-06 07:34:39,True,25.58,61.04,55.5
443,2024-09-06 07:43:47,False,23.27,52.45,27.2
444,2024-09-06 07:52:57,False,20.76,54.15,25.98
445,2024-09-06 07:59:29,False,22.32,58.11,25.27
446,2024-09-06 08:04:37,True,32.66,60.26,81.81
447,2024-09-06 08:09:24,True,28.29,99.89,78.87
448,2024-09-06 08:15:14,True,32.42,97.63,59.08
449,2024-09-06 08:21:37,False,21.07,51.96,4.21
450,2024-09-06 08:27:40,False,22.25,59.34,13.83
451,2024-09-06 08:31:01,False,21.28,57.78,7.45
452,2024-09-06 08:38:54,False,21.89,54.63,24.37
453,2024-09-06 08:47:36,False,21.67,50.98,5.51
454,2024-09-06 08:48:22,False,24.97,57.19,23.65
455,2024-09-06 08:49:17,False,21.15,57.01,7.43
456,2024-09-06 08:54:26,False,22.65,55.29,21.38
457,2024-09-06 08:58:53,True,27.52,86.8,52.5
458,2024-09-06 09:06:01,False,23.21,58.99,8.99
459,2024-09-06 09:11:04,True,32.47,68.63,65.09
460,2024-09-06 09:12:48,False,20.35,56.8,26.8
461,2024-09-06 09:14:10,False,22.74,52.24,15.51
462,2024-09-06 09:21:29,True,29.35,70.52,65.31
463,2024-09-06 09:22:52,False,20.38,58.07,24.47
464,2024-09-06 09:30:32,False,21.8,51.89,16.85
465,2024-09-06 09:39:56,False,21.26,55.69,12.29
466,2024-09-06 09:44:20,False,21.98,54.96,11.41
467,2024-09-06 09:47:42,True,32.47,67.72,40.44
468,2024-09-06 09:54:05,True,32.5,65.17,87.51
469,2024-09-06 10:03:59,False,21.65,52.05,5.92
470,2024-09-06 10:10:53,True,29.12,98.1,62.53
471,2024-09-06 10:17:08,False,20.8,53.39,13.73
472,2024-09-06 10:21:08,False,20.51,55.66,27.38
473,2024-09-06 10:22:14,False,23.27,59.78,4.41
474,2024-09-06 10:28:52,False,24.11,58.76,29.3
475,2024-09-06 10:37:24,True,29.69,72.34,98.22
476,2024-09-06 10:46:38,False,21.55,52.53,19.74
477,2024-09-06 10:53:40,False,22.65,58.88,27.66
478,2024-09-06 10:56:18,False,20.83,50.61,8.53
479,2024-09-06 11:01:33,False,24.89,51.2,27.78
480,2024-09-06 11:04:25,False,20.06,58.9,26.93
